,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
14909,-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,8.6803,1H_OCEAN,6.580821917808219,0.1398834304746045,2.958904109589041,347300.0
10930,-118.09,33.75,32.0,6239.0,974.0,2615.0,950.0,6.6188,NEAR_OCEAN,6.567368421052632,0.1561147619810867,2.7526315789473683,380000.0
1973,-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,INLAND,4.459915611814346,0.23935666982024598,4.324894514767933,50000.0
17074,-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,1H_OCEAN,6.680327868852459,0.15460122699386503,2.8934426229508197,258300.0
17102,-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,1H_OCEAN,4.841463414634147,0.21956339210747272,2.227642276422764,236100.0
15990,-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,1H_OCEAN,5.215170278637771,0.19976254081329772,2.8390092879256965,173800.0
14752,-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,3.2614,1H_OCEAN,5.767213114754099,0.1870380898237635,3.4278688524590164,168800.0
3881,-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,2.625,1H_OCEAN,4.135860979462875,0.2643239113827349,3.0979462875197474,192300.0
12916,-117.32,34.12,39.0,2210.0,498.0,1752.0,477.0,1.4066,INLAND,4.633123689727463,0.2253393665158371,3.6729559748427674,66400.0
13865,-117.23,32.81,24.0,3271.0,508.0,1496.0,482.0,5.9359,NEAR_OCEAN,6.786307053941909,0.1553041883216142,3.103734439834025,422200.0
2328,-119.64,36.85,15.0,2397.0,353.0,1258.0,347.0,4.9904,INLAND,6.9077809798270895,0.14726741760534,3.6253602305475505,157300.0
13371,-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4.6394,INLAND,18.977064220183486,0.19240995890742082,2.628440366972477,226500.0
2535,-124.16,40.8,52.0,1703.0,500.0,952.0,435.0,1.1386,NEAR_OCEAN,3.914942528735632,0.29359953024075164,2.188505747126437,74100.0
3271,-122.62,38.95,19.0,2230.0,538.0,832.0,359.0,1.6865,INLAND,6.211699164345404,0.24125560538116592,2.317548746518106,58800.0
2975,-119.01,35.31,19.0,7092.0,1517.0,4101.0,1436.0,2.1006,INLAND,4.938718662952646,0.21390298928369994,2.855849582172702,74800.0
1732,-122.33,37.94,47.0,1882.0,361.0,797.0,342.0,3.5848,NEAR_BAY,5.502923976608187,0.191817215727949,2.3304093567251463,140800.0
1866,-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188,INLAND,4.8686868686868685,0.2551867219917012,2.4494949494949494,96100.0
1164,-121.55,39.5,26.0,3215.0,827.0,2041.0,737.0,1.0585,INLAND,4.3622795115332424,0.2572317262830482,2.7693351424694708,45100.0
711,-122.11,37.68,37.0,1976.0,481.0,1197.0,465.0,2.5772,NEAR_BAY,4.2494623655913975,0.24342105263157895,2.574193548387097,170200.0
5031,-118.26,33.95,44.0,1513.0,369.0,1088.0,344.0,1.2969,1H_OCEAN,4.398255813953488,0.24388631857237278,3.1627906976744184,94400.0
7111,-118.22,33.96,42.0,1380.0,331.0,1290.0,288.0,2.8,1H_OCEAN,4.791666666666667,0.2398550724637681,4.479166666666667,161800.0
18577,-121.0,37.64,19.0,121.0,41.0,658.0,41.0,0.9573,INLAND,2.951219512195122,0.33884297520661155,16.048780487804876,162500.0
15842,-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,INLAND,10.223744292237443,0.1433675748101831,3.497716894977169,240200.0
6364,-118.16,34.16,43.0,1276.0,226.0,545.0,209.0,4.1518,1H_OCEAN,6.105263157894737,0.17711598746081506,2.6076555023923444,230700.0
6480,-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,1H_OCEAN,5.128378378378378,0.22661396574440051,2.449324324324324,204500.0
15491,-121.34,37.96,27.0,1839.0,442.0,2010.0,416.0,2.1284,INLAND,4.420673076923077,0.24034801522566612,4.831730769230769,59400.0
15657,-121.3,38.02,4.0,1515.0,384.0,491.0,348.0,2.8523,INLAND,4.353448275862069,0.25346534653465347,1.410919540229885,87500.0
4097,-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,1H_OCEAN,3.743119266055046,0.2995098039215686,3.1155963302752294,166300.0
7365,-118.22,33.83,43.0,1426.0,272.0,871.0,276.0,3.7083,1H_OCEAN,5.166666666666667,0.19074333800841514,3.1557971014492754,175200.0
15882,-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,1H_OCEAN,5.924432081594808,0.19101651146412083,2.8210477515067223,168100.0
17343,-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,NEAR_BAY,4.246376811594203,0.2334470989761092,1.872463768115942,289300.0
19148,-120.26,37.99,12.0,2726.0,517.0,1351.0,474.0,3.5,INLAND,5.751054852320675,0.1896551724137931,2.850210970464135,107100.0
2086,-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1.3278,INLAND,4.408510638297872,0.23986486486486486,4.259574468085106,44500.0
7349,-118.27,33.81,38.0,1607.0,337.0,1130.0,334.0,4.4821,1H_OCEAN,4.811377245508982,0.20970752955818295,3.3832335329341316,190700.0
4320,-118.25,34.09,52.0,1866.0,470.0,1211.0,417.0,2.935,1H_OCEAN,4.474820143884892,0.25187566988210075,2.904076738609113,189400.0
10145,-117.83,33.67,17.0,2634.0,641.0,1454.0,560.0,3.7976,1H_OCEAN,4.703571428571428,0.2433561123766135,2.5964285714285715,275000.0
3006,-119.12,35.39,13.0,1264.0,202.0,552.0,187.0,4.5903,INLAND,6.759358288770054,0.15981012658227847,2.9518716577540105,94300.0
18195,-122.69,38.32,15.0,2536.0,414.0,1400.0,426.0,5.6613,1H_OCEAN,5.953051643192488,0.1632492113564669,3.2863849765258215,172400.0
16897,-121.8,37.32,14.0,4412.0,924.0,2698.0,891.0,4.7027,1H_OCEAN,4.951739618406285,0.20942883046237534,3.028058361391695,227600.0
976,-121.86,37.7,13.0,9621.0,1344.0,4389.0,1391.0,6.6827,INLAND,6.916606757728253,0.13969441845961958,3.1552839683680807,313700.0
19570,-121.74,38.55,34.0,2299.0,579.0,1300.0,536.0,1.6435,INLAND,4.289179104477612,0.2518486298390605,2.425373134328358,148500.0
9521,-121.06,39.04,14.0,1651.0,279.0,633.0,261.0,4.2802,INLAND,6.325670498084291,0.1689884918231375,2.425287356321839,194800.0
9987,-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,2.8357,1H_OCEAN,4.469565217391304,0.23476005188067445,3.705797101449275,106300.0
14871,-117.25,33.08,14.0,7208.0,1012.0,3097.0,1014.0,6.617,NEAR_OCEAN,7.108481262327416,0.14039955604883464,3.054240631163708,285200.0
3799,-118.44,34.2,17.0,2934.0,950.0,2517.0,889.0,2.936,1H_OCEAN,3.300337457817773,0.3237900477164281,2.831271091113611,232500.0
5205,-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,1H_OCEAN,5.4309927360774815,0.19794917521176994,2.3559322033898304,414100.0
7153,-118.17,33.94,17.0,1145.0,209.0,499.0,202.0,4.6389,1H_OCEAN,5.6683168316831685,0.18253275109170305,2.4702970297029703,165500.0
6273,-118.05,34.06,45.0,531.0,164.0,722.0,166.0,2.1406,1H_OCEAN,3.1987951807228914,0.3088512241054614,4.349397590361446,162500.0
4698,-118.3,34.05,51.0,1005.0,314.0,1227.0,306.0,2.4297,1H_OCEAN,3.284313725490196,0.3124378109452736,4.009803921568627,162500.0
19499,-118.75,34.28,27.0,1452.0,251.0,928.0,259.0,4.6908,1H_OCEAN,5.6061776061776065,0.17286501377410468,3.583011583011583,186600.0
3518,-118.63,34.22,18.0,1376.0,225.0,670.0,205.0,6.5146,1H_OCEAN,6.712195121951219,0.16351744186046513,3.268292682926829,277600.0
18651,-120.91,37.57,26.0,3396.0,705.0,2446.0,694.0,2.0521,INLAND,4.893371757925072,0.20759717314487633,3.5244956772334293,65400.0
10909,-118.04,33.72,24.0,7141.0,1330.0,3418.0,1268.0,4.6649,1H_OCEAN,5.631703470031546,0.1862484245903935,2.695583596214511,237800.0
17577,-122.06,36.98,15.0,3385.0,669.0,1571.0,615.0,4.2254,NEAR_OCEAN,5.504065040650406,0.19763663220088626,2.5544715447154474,320900.0
2685,-115.58,32.81,5.0,805.0,143.0,458.0,143.0,4.475,INLAND,5.629370629370629,0.17763975155279504,3.202797202797203,96300.0
7559,-118.13,33.89,33.0,3668.0,867.0,2368.0,845.0,2.8906,1H_OCEAN,4.3408284023668635,0.23636859323882226,2.8023668639053256,204900.0
17685,-121.93,37.05,14.0,679.0,108.0,306.0,113.0,6.4214,1H_OCEAN,6.008849557522124,0.15905743740795286,2.7079646017699117,340600.0
14363,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,1H_OCEAN,6.297709923664122,0.15757575757575756,2.549618320610687,169500.0
3943,-118.61,34.19,34.0,703.0,127.0,369.0,127.0,4.3125,1H_OCEAN,5.535433070866142,0.1806543385490754,2.905511811023622,210100.0
8850,-122.55,38.02,27.0,4985.0,711.0,1928.0,742.0,6.4978,NEAR_BAY,6.718328840970351,0.14262788365095286,2.5983827493261455,361500.0
4555,-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,1H_OCEAN,2.7183811129848228,0.4032258064516129,3.4198988195615514,115600.0
11665,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,INLAND,4.9073359073359075,0.22344610542879623,1.8166023166023166,69400.0
10456,-117.83,33.79,29.0,1454.0,236.0,724.0,262.0,4.8542,1H_OCEAN,5.549618320610687,0.1623108665749656,2.763358778625954,218100.0
7667,-118.19,33.86,38.0,2009.0,524.0,1449.0,451.0,2.7045,1H_OCEAN,4.454545454545454,0.26082628173220507,3.212860310421286,155400.0
9943,-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,NEAR_OCEAN,5.563008130081301,0.23894775301424917,1.8495934959349594,370800.0
18329,-122.74,38.42,42.0,2050.0,434.0,1073.0,416.0,2.375,1H_OCEAN,4.927884615384615,0.21170731707317073,2.579326923076923,141000.0
1289,-121.82,38.0,30.0,3268.0,567.0,1714.0,565.0,4.4583,INLAND,5.784070796460177,0.17350061199510403,3.033628318584071,131000.0
5042,-118.29,33.95,40.0,2808.0,695.0,2357.0,627.0,1.9655,1H_OCEAN,4.478468899521531,0.2475071225071225,3.759170653907496,102300.0
12241,-121.46,38.7,32.0,965.0,183.0,568.0,188.0,3.8611,INLAND,5.132978723404255,0.18963730569948187,3.021276595744681,93900.0
6539,-118.13,34.08,34.0,3848.0,991.0,2814.0,972.0,2.6716,1H_OCEAN,3.9588477366255144,0.25753638253638256,2.8950617283950617,227100.0
15762,-121.05,38.14,19.0,3326.0,561.0,1544.0,511.0,2.9875,INLAND,6.5088062622309195,0.16867107636800963,3.0215264187866926,166300.0
15949,-120.66,35.2,13.0,5138.0,713.0,1838.0,645.0,5.9676,NEAR_OCEAN,7.965891472868217,0.13876994939665238,2.849612403100775,380000.0
15600,-121.33,37.98,9.0,2370.0,424.0,1129.0,386.0,5.143,INLAND,6.139896373056994,0.17890295358649788,2.9248704663212437,176500.0
13842,-117.24,32.8,28.0,1072.0,331.0,692.0,321.0,2.1357,NEAR_OCEAN,3.339563862928349,0.3087686567164179,2.155763239875389,187500.0
0,-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,NEAR_BAY,6.984126984126984,0.14659090909090908,2.5555555555555554,452600.0
18198,-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,1H_OCEAN,4.055194805194805,0.2682145716573259,2.2694805194805197,121600.0
15182,-122.38,37.73,18.0,4037.0,990.0,2722.0,834.0,1.4282,NEAR_BAY,4.8405275779376495,0.2452316076294278,3.26378896882494,140400.0
6495,-118.15,34.1,36.0,3514.0,818.0,2277.0,828.0,3.1211,1H_OCEAN,4.243961352657005,0.2327831531018782,2.75,229300.0
11853,-116.19,33.69,11.0,5692.0,1346.0,5682.0,1273.0,2.5383,INLAND,4.471327572663001,0.2364722417427969,4.463472113118617,74000.0
15520,-121.28,37.99,42.0,495.0,116.0,284.0,97.0,2.8854,INLAND,5.103092783505154,0.23434343434343435,2.9278350515463916,55700.0
15355,-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703,NEAR_BAY,5.070904645476773,0.19334619093539054,2.7775061124694376,331000.0
4085,-118.2,34.11,46.0,3659.0,1068.0,4153.0,993.0,2.5211,1H_OCEAN,3.6847935548841892,0.2918830281497677,4.182275931520644,162900.0
8368,-118.35,33.85,34.0,1770.0,291.0,916.0,289.0,5.0,1H_OCEAN,6.124567474048443,0.16440677966101694,3.169550173010381,354200.0
9964,-117.63,33.5,12.0,3619.0,536.0,1506.0,492.0,7.2013,1H_OCEAN,7.355691056910569,0.14810721193699916,3.0609756097560976,353600.0
12829,-117.49,34.05,20.0,1483.0,249.0,660.0,194.0,3.9464,INLAND,7.644329896907217,0.16790289952798382,3.402061855670103,207700.0
15525,-121.29,37.99,45.0,965.0,198.0,498.0,195.0,1.6944,INLAND,4.948717948717949,0.20518134715025907,2.5538461538461537,75200.0
13727,-117.14,32.7,47.0,552.0,161.0,593.0,174.0,0.9589,NEAR_OCEAN,3.1724137931034484,0.2916666666666667,3.4080459770114944,90000.0
15479,-121.28,37.94,48.0,1766.0,444.0,1406.0,421.0,1.7039,INLAND,4.194774346793349,0.25141562853907135,3.339667458432304,52700.0
14378,-117.04,32.73,25.0,1375.0,267.0,1032.0,278.0,3.5492,NEAR_OCEAN,4.946043165467626,0.19418181818181818,3.712230215827338,125400.0
8762,-120.16,37.12,29.0,1995.0,392.0,1261.0,354.0,1.9073,INLAND,5.635593220338983,0.19649122807017544,3.562146892655367,79200.0
1574,-122.1,37.9,38.0,827.0,144.0,368.0,136.0,6.5095,NEAR_BAY,6.080882352941177,0.17412333736396615,2.7058823529411766,294400.0
19606,-121.99,38.53,6.0,4598.0,834.0,2561.0,812.0,3.4186,INLAND,5.66256157635468,0.18138321009134406,3.1539408866995076,127300.0
11643,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,INLAND,4.414201183431953,0.25603217158176944,2.3471400394477318,85800.0
4319,-118.25,34.09,43.0,1903.0,635.0,1919.0,613.0,2.6336,1H_OCEAN,3.104404567699837,0.33368365738307937,3.130505709624796,174300.0
19155,-120.13,37.93,5.0,111.0,26.0,58.0,25.0,1.675,INLAND,4.44,0.23423423423423423,2.32,112500.0
14472,-116.92,32.81,17.0,1312.0,394.0,836.0,337.0,1.6686,1H_OCEAN,3.893175074183976,0.3003048780487805,2.4807121661721068,112500.0
8669,-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,INLAND,5.838768115942029,0.17902575240459198,3.1041666666666665,148500.0
420,-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,NEAR_BAY,6.666666666666667,0.15233333333333332,2.1933333333333334,350000.0
962,-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,INLAND,5.117647058823529,0.2222222222222222,1.5784313725490196,238500.0
7672,-118.2,33.88,40.0,1699.0,346.0,1188.0,329.0,4.2083,1H_OCEAN,5.164133738601824,0.20364920541494996,3.6109422492401215,147300.0
4818,-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,1H_OCEAN,3.3049645390070923,0.315450643776824,4.088652482269503,100000.0
750,-122.07,37.65,31.0,3300.0,790.0,2181.0,740.0,3.016,NEAR_BAY,4.45945945945946,0.23939393939393938,2.9472972972972973,161800.0
10457,-117.82,33.79,26.0,2641.0,633.0,3657.0,617.0,4.1339,1H_OCEAN,4.280388978930308,0.23968193865959864,5.927066450567261,222300.0
14173,-117.13,32.58,32.0,1870.0,437.0,1142.0,426.0,2.3194,NEAR_OCEAN,4.389671361502347,0.23368983957219253,2.68075117370892,159400.0
5834,-117.87,34.07,21.0,4723.0,882.0,2210.0,768.0,3.8167,1H_OCEAN,6.149739583333333,0.18674571247088714,2.8776041666666665,258700.0
7627,-118.08,33.84,31.0,2906.0,578.0,1806.0,553.0,4.8448,1H_OCEAN,5.25497287522604,0.1988988300068823,3.2658227848101267,194600.0
17994,-122.07,38.27,8.0,6761.0,1234.0,3237.0,1177.0,4.3586,INLAND,5.744265080713679,0.18251737908593405,2.750212404418012,173400.0
3256,-122.79,39.08,23.0,952.0,200.0,321.0,128.0,1.5208,INLAND,7.4375,0.21008403361344538,2.5078125,89000.0
19391,-119.05,34.19,39.0,143.0,36.0,113.0,33.0,2.8942,NEAR_OCEAN,4.333333333333333,0.2517482517482518,3.4242424242424243,275000.0
16910,-121.76,37.28,17.0,660.0,129.0,431.0,123.0,4.9097,1H_OCEAN,5.365853658536586,0.19545454545454546,3.5040650406504064,241000.0
7022,-118.18,33.99,36.0,988.0,337.0,1508.0,351.0,2.4375,1H_OCEAN,2.814814814814815,0.3410931174089069,4.296296296296297,154800.0
3033,-119.29,35.76,15.0,3938.0,789.0,3500.0,768.0,2.1295,INLAND,5.127604166666667,0.20035551041137634,4.557291666666667,59800.0
7797,-118.22,33.82,17.0,5357.0,1332.0,3030.0,1266.0,1.9311,NEAR_OCEAN,4.231437598736177,0.24864663057681538,2.3933649289099526,138100.0
11679,-116.88,33.74,20.0,3111.0,623.0,1000.0,508.0,1.5982,INLAND,6.124015748031496,0.20025715204114433,1.968503937007874,140000.0
18455,-120.93,37.73,14.0,2799.0,,2294.0,596.0,2.6343,INLAND,4.696308724832215,,3.848993288590604,81500.0
17442,-121.83,37.2,6.0,3694.0,574.0,1554.0,527.0,6.8333,1H_OCEAN,7.009487666034156,0.15538711423930698,2.9487666034155597,348000.0
19020,-119.09,36.22,34.0,1715.0,290.0,780.0,297.0,3.4306,INLAND,5.774410774410774,0.16909620991253643,2.6262626262626263,74300.0
12552,-121.41,38.34,24.0,1605.0,277.0,1966.0,250.0,3.0833,INLAND,6.42,0.17258566978193146,7.864,162500.0
1486,-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,NEAR_BAY,7.940119760479042,0.12631975867269984,3.179640718562874,330200.0
12761,-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,5.6168,INLAND,6.727524204702628,0.14987664473684212,3.8450899031811896,175400.0
11746,-116.47,33.94,18.0,2233.0,471.0,919.0,388.0,3.2578,INLAND,5.755154639175258,0.2109270040304523,2.368556701030928,85200.0
15209,-122.41,37.74,47.0,1728.0,398.0,1178.0,315.0,3.2813,NEAR_BAY,5.485714285714286,0.23032407407407407,3.7396825396825397,229600.0
14788,-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,3.0197,1H_OCEAN,4.4637002341920375,0.21406086044071354,3.1030444964871196,136000.0
16001,-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,1H_OCEAN,5.929955290611028,0.1912540839406886,2.7332339791356186,172100.0
3270,-122.63,38.96,17.0,1708.0,459.0,633.0,312.0,1.75,INLAND,5.4743589743589745,0.2687353629976581,2.0288461538461537,64000.0
8925,-122.54,37.9,41.0,3170.0,622.0,1091.0,528.0,3.7813,NEAR_BAY,6.003787878787879,0.19621451104100945,2.066287878787879,389200.0
5912,-117.95,34.09,21.0,2215.0,484.0,1792.0,419.0,2.8375,1H_OCEAN,5.286396181384248,0.218510158013544,4.276849642004773,166500.0
5374,-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,1H_OCEAN,3.4859504132231405,0.30867709815078237,3.5041322314049586,158700.0
5159,-118.39,34.04,41.0,101.0,23.0,85.0,30.0,4.125,1H_OCEAN,3.3666666666666667,0.22772277227722773,2.8333333333333335,237500.0
12458,-121.22,38.58,25.0,394.0,94.0,155.0,83.0,2.233,INLAND,4.746987951807229,0.23857868020304568,1.8674698795180722,55000.0
1742,-122.34,37.95,38.0,1340.0,298.0,766.0,241.0,3.2833,NEAR_BAY,5.560165975103734,0.22238805970149253,3.1784232365145226,111700.0
2895,-119.03,35.36,41.0,2551.0,594.0,1342.0,595.0,1.9671,INLAND,4.287394957983193,0.23284986279890238,2.2554621848739496,76800.0
12586,-121.06,36.72,23.0,395.0,70.0,166.0,52.0,2.2132,INLAND,7.596153846153846,0.17721518987341772,3.1923076923076925,100000.0
1716,-122.35,37.96,29.0,1899.0,524.0,1357.0,443.0,1.875,NEAR_BAY,4.286681715575621,0.27593470247498686,3.0632054176072234,97200.0
329,-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,NEAR_BAY,5.223076923076923,0.21453117329405988,3.5076923076923077,82400.0
5556,-118.24,34.14,36.0,1813.0,560.0,1501.0,544.0,1.9125,1H_OCEAN,3.332720588235294,0.3088803088803089,2.7591911764705883,238000.0
2800,-119.05,35.4,18.0,1894.0,319.0,846.0,317.0,3.8611,INLAND,5.974763406940063,0.16842661034846884,2.668769716088328,126400.0
6137,-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,INLAND,6.4534412955465585,0.1562107904642409,2.562753036437247,350700.0
18604,-120.98,37.62,26.0,3819.0,955.0,3010.0,932.0,1.9206,INLAND,4.097639484978541,0.25006546216286984,3.2296137339055795,81300.0
1002,-121.77,37.68,41.0,1501.0,299.0,629.0,288.0,4.6806,INLAND,5.211805555555555,0.19920053297801465,2.1840277777777777,209400.0
2470,-120.51,36.55,20.0,1193.0,263.0,1274.0,241.0,1.9417,INLAND,4.950207468879668,0.22045264040234702,5.286307053941909,38800.0
7881,-118.11,33.8,35.0,1034.0,180.0,444.0,177.0,5.4602,1H_OCEAN,5.84180790960452,0.17408123791102514,2.5084745762711864,231600.0
806,-122.04,37.62,35.0,899.0,179.0,455.0,185.0,4.2857,NEAR_BAY,4.859459459459459,0.19911012235817574,2.4594594594594597,190400.0
17176,-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,1H_OCEAN,5.873076923076923,0.17485265225933203,2.980769230769231,278000.0
1828,-124.22,41.73,28.0,3003.0,699.0,1530.0,653.0,1.7038,NEAR_OCEAN,4.598774885145483,0.23276723276723277,2.343032159264931,78300.0
17090,-121.98,37.34,33.0,3570.0,776.0,1922.0,761.0,4.9562,1H_OCEAN,4.69119579500657,0.2173669467787115,2.5256241787122207,238700.0
5875,-117.9,34.12,35.0,957.0,194.0,804.0,221.0,3.3322,1H_OCEAN,4.330316742081448,0.2027168234064786,3.6380090497737556,151400.0
5568,-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,1H_OCEAN,3.854619565217391,0.27352837504406063,3.1073369565217392,229000.0
13077,-117.29,34.03,9.0,8185.0,1525.0,3630.0,1466.0,4.1667,INLAND,5.583219645293315,0.18631643249847282,2.47612551159618,197700.0
9054,-120.68,37.47,33.0,1028.0,226.0,658.0,197.0,2.3043,INLAND,5.218274111675127,0.2198443579766537,3.3401015228426396,66300.0
14708,-117.29,33.19,18.0,6235.0,1233.0,4127.0,1162.0,3.0704,NEAR_OCEAN,5.365748709122203,0.19775461106655975,3.5516351118760756,151600.0
4523,-118.31,34.07,26.0,5062.0,2055.0,4533.0,1822.0,2.3105,1H_OCEAN,2.778265642151482,0.4059660213354405,2.4879253567508233,166700.0
919,-122.04,37.55,23.0,3170.0,532.0,1446.0,515.0,4.4357,NEAR_BAY,6.155339805825243,0.16782334384858044,2.8077669902912623,291700.0
5502,-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,1H_OCEAN,3.742523705324581,0.2798674722276359,1.962071480671043,280000.0
7198,-118.25,33.93,27.0,581.0,135.0,647.0,131.0,3.2917,1H_OCEAN,4.435114503816794,0.23235800344234078,4.938931297709924,83100.0
5396,-118.28,33.75,18.0,393.0,189.0,429.0,188.0,1.8393,NEAR_OCEAN,2.0904255319148937,0.48091603053435117,2.2819148936170213,187500.0
12660,-117.64,34.11,16.0,2129.0,420.0,932.0,379.0,2.5868,INLAND,5.617414248021108,0.1972757162987318,2.45910290237467,146900.0
18634,-120.77,37.64,8.0,3294.0,667.0,2277.0,652.0,2.6417,INLAND,5.052147239263804,0.20248937462052216,3.4923312883435584,96800.0
550,-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2.6833,NEAR_BAY,4.139013452914798,0.2551462621885157,1.8542600896860986,240900.0
9339,-121.91,36.62,52.0,1431.0,300.0,657.0,293.0,3.2865,1H_OCEAN,4.8839590443686,0.20964360587002095,2.242320819112628,240100.0
7470,-118.09,33.91,14.0,2369.0,604.0,1546.0,464.0,3.7969,1H_OCEAN,5.105603448275862,0.254959898691431,3.331896551724138,159400.0
7831,-118.17,33.8,26.0,1589.0,380.0,883.0,366.0,3.5313,NEAR_OCEAN,4.341530054644808,0.23914411579609818,2.412568306010929,187500.0
10320,-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,1H_OCEAN,8.166666666666666,0.13172541743970315,4.348484848484849,305200.0
7972,-118.17,33.77,25.0,4405.0,1262.0,2178.0,1090.0,3.0503,NEAR_OCEAN,4.041284403669724,0.28649262202043135,1.998165137614679,225000.0
11812,-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,3.6354,INLAND,6.307152875175316,0.1847898599066044,3.152875175315568,98000.0
8036,-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,1H_OCEAN,4.794466403162056,0.2341302555647156,2.932806324110672,159900.0
4307,-118.28,34.09,49.0,3828.0,1197.0,2862.0,1009.0,2.4677,1H_OCEAN,3.7938553022794848,0.3126959247648903,2.836471754212091,219200.0
